no,telemedicine,review,label
2448,yesdok,"Aplikasi yang sangat membantu saya ,ini aplikasi sangat bagusn, God job ,saya kasih bintang 5",positif
2449,yesdok,"Aplikasi bagus, saya lebih mudah konsultasi pada pada doter di manapun tentang keluhan"" yang saya alami. Good",positif
2450,yesdok,Aplikasi ini sangat membantu untuk berkonsultasi dengan cepat apa yang dikeluhkan bisa langsung dikonsultasikan dengan dokter professional...,positif
2451,yesdok,"aplikasi yang sangat bagus dan bermanfaat, semoga aplikasi ini tambah maju dan jaya.",positif
2452,yesdok,Aplikasinya bagus membantu saya sedang flu kaya gni karna cuacanya buruk,positif
2453,yesdok,"Aplikasi yesdok adalah salah satu aplikasi konsultasi dokter terbaik, dan sesuai dengan masa pandemi Covid-19 ini yang mengharuskan #dirumahaja dan #stayathome, yang mana kita dapat berkonsultasi langsung dengan para dokter profesional tanpa keluar rumah",positif
2454,yesdok,Cukup membantu dalam usaha untuk mengetahui kondisi kesehatan saya yg sering terabaikan karena kesibukan menjadi mahasiswa. Terima kasih,positif
2455,yesdok,"Keren sih ini app, cma app in yg memberikan pemahaman yang lebih mendetail dari pada app lain👍👍",positif
2456,yesdok,"Aplikasi yang sangat bagus untuk membantu anak kosan seperti saya, terimakasih",positif
2457,yesdok,Aplikasi yang sangat membantu dokter nya ramah bangetttt sabar banget ngasih tau ini itu nya kerenn topppp,positif
2458,yesdok,"Wah aplikasi ini bagus banget terbaikk deh pokoknya sangat membantu nggak nyesel deh download aplikasi ini, top banget dah 😊",positif
2459,yesdok,"Aplikasinya sangat membantu banget,apalagi untuk saya yg kerja di lapangan..thank's",positif
2460,yesdok,"Aplikasi sangat membantu ,bagus dan mudah ...terimaksih ,,",positif
2461,yesdok,Sangat membantu untuk pasien yg gak bisa kerumah sakit karena pandemi Corona atau Cofid-19 sekarang ini,positif
2462,yesdok,Good nih aplikasi bisa konsultasi 24 jam ga ribet bnyak promonya juga👍,positif
2463,yesdok,Yesdok aplikasi keren..24jam online ..kita bisa konsultasi masalah kesehatan..good laah,positif
2464,yesdok,Aplikasi ini sangat membantu saya untuk mengatur pola hidup sehat saya. Saya bisa berkonsultasi dengan dokter tentang masalah sakit yang saya derita.,positif
2465,yesdok,Aplikasi yang sangat membantu di saat seperti ini..yuk kita donload agar hidup kita selalu sehat,positif
2466,yesdok,Aplikasi yang sangat membantu sekali apalagi bisa konsultasi dengan Dokter yang berpengalaman.,positif
2467,yesdok,Aplikasi yesdok sungguh hebat. Bs memberikan informasi kesehatan dan berguna unt kita,positif
2468,yesdok,Bermanfaat banget aplikasinya buat kita selalu inget kesehatan diri,positif
2469,yesdok,Ini adalah aplikasi modern yang sangat membantu dan menjaga kesehatan kita semua,positif
2470,yesdok,aplikasi luar biasa tanpa susah payah konsultasi bisa sekali pencet,positif
2471,yesdok,Sangat membantu dan bermanfaat sekali untuk memudah kan berkonsultasi,positif
2472,yesdok,Keren bisa konsultasi pada profesional secara langsung.. dan servis 24jam lagi,positif
2473,yesdok,"Aplikasinya sangat bermanfaat, mau konsultasi lebih mudah.",positif
2474,yesdok,"Sangat praktis untuk konsultasi kesehatan tanpa repot ngantri di rumah sakit.sangat membantu orang yang super sibuk kerja,terimakasih yesdok",positif
2475,yesdok,Aplikasi ini sangat bagus mempermudah kita untuk bisa berkonsultasi ke dokter👍👍👍,positif
2476,yesdok,terimakasih yesdok saya ibu dengan 2 anak sangat terbantu dengan adanya apalikasi ini semua info kesehan mulai dari bayi saya hingga keluarga saya dapat 😍,positif
2477,yesdok,Bagus banget. Sangat membantu mau konsultasi masalah kesehatan. Bisa dpt voucher juga,positif
2478,yesdok,Aplikasi sangat bermanfaat Kita konsultasi tanpa antri tanpa membuang waktu banyak Sukses yes dok,positif
2479,yesdok,"Apliaksi luar biasa, bisa konsultasi tanpa harus keluar rumah Mantap 👍",positif
2480,yesdok,Aplikasi yg bermanfaat. Artikel di dalam aplikasi menambah wawasan kita di bidang kesehatan.,positif
2481,yesdok,"Aplikasi paling recomend nih buat konsultasi,pelayanan nya sangat bagus dan memuaskan......",positif
2482,yesdok,"Aplikasi sangat bagus.. Sangat membantu artikel"" yg ada d dalamnya😍",positif
2483,yesdok,"Sekali konsul lancar. Konsul berikutnya koneksi terputus dari pihak dokter, dana dikembalikan tapi kudu nunggu 3 hari dulu! Itu juga dipotong admin 2rb,sebelumnya kena biaya admin 1500, oke fine. Setelah itu besoknya saya konsul dibilang saya gag angkat telpon padahal jelas2 saya tidak ditelpon! Lah wong saya dah nungguin dari 15 menit sebelum mulai. Trus tau2 lngsung dibilang dokter gagal telpon. Wtf. Tau2 pula dipotong dah tuh duid pendaftaran jd 75%. Yaaa yang bener ajalah kalau cari duit.",negatif
2484,yesdok,Aplikasi ini sangat membantu saya ketika saya sakit keras .dan tidak bisa keluar rumah. Konsultasi online yang diberikan sangat membantu.,positif
2485,yesdok,"Bisa konsultasi langsung di yesdok , sangat bermanfaat sekali aplikasinya 👌",positif
2486,yesdok,"Keren, ada pilihan bahasanya . Aplikasi ini sangat membantu.",positif
2487,yesdok,Aplikasi lancar gak ada masalah. Aplikasi ini sangat bermanfaat.,positif
2488,yesdok,"Sangat membantu dan memudahkan dalam berkonsultasi dg dokter, dokternya interaktif dan ramah thanks",positif
2489,yesdok,"Alhamdulilah , dengan aplikasi ini sekeluarga bisa cek kesehatan tanpa harus ke puskesmas terdekat.... recomended banget nihh",positif
2490,yesdok,Terimakasih aplikasi yes dok berkat aplikasi yes dok dapat dengan mudah mengetahui penyakit saya thank you,positif
2491,yesdok,Aplikasi yang sangat menarik Cepat responnya dan tanya tentang kesehatan saya,positif
2492,yesdok,Pengisian tanggal lahir kenapa cuma sampai tahun 2015? Saya daftarkan asuranis anak jadi ga bisa,negatif
2493,yesdok,"Aplikasi ini sangat membantu dan mudah digunakan, terimakasih YesDok..",positif
2494,yesdok,Aplikasi yang sangat bermanfaat . Dan membantu sekali ..👍,positif
2495,yesdok,"Saya sangat terbantu dengan aplikasi ini, apa lagi saya seorang anak kos dijogja yang gak punya siapa2. Semua info lengkap. Jadi didownload aja",positif
2496,yesdok,aplikasinya sangat membantu.mudah dan bermanfaat.,positif
2497,yesdok,Aplikasi nya keren. Tampilannya oke. Sangat men bantu di kala sakit,positif
2498,yesdok,jelek bnget gk bisa di gunakan sma sekali.. ngabis2in kuota aja dawnload nya,negatif
2499,yesdok,"Luarbiasa aplikasi yg membantu & bermanfaat, dokternya ramah. Trimakasih yesdok",positif
2500,yesdok,Bagus banget memudahkan bagi yang pengen konsultasi tp gak bisa kemana mana ...,positif
2501,yesdok,Bagus. Membantu disaat dibutuhkan. Top banget pokoknya 😍,positif
2502,yesdok,Mantappp aplikasi ini berguna sekali. Di tengah maraknya virus Corona saya bisa langsung konsultasi via aplikasi yesdok tanpa harus ke luar rumah. Sukses terus bwt yesdok.,positif
2503,yesdok,"Aplikasi yg sangat berguna dan bermanfaat, skrng konsultasi dgn dokter bisa lewat chat",positif
2504,yesdok,"Aplikasi YesDok sangat berguna bagi yang mempunyai keluhan tentang kesehatan,recommended apk..",positif
2505,yesdok,Aplikasi yang sangat berguna dan membantu orang yang merantau seperti saya. Terimakasih YesDok,positif
2506,yesdok,"Mantul nih apk nya,yuk yg belum download, gak nyesel pokoknya...",positif
2507,yesdok,Aplikasih yg banyak artikel manfaatnya plus juga langsung konsul ke dokter..mantapp lah,positif
2508,yesdok,Membantu untuk tetap menjaga kesehatan dan membantu solusi bila sakit datang,positif
2509,yesdok,"Aplikasinya sangat membantu dan mudah, jdi bisa banyak tau di sini,, Ga nyesel dah pake apl ini😊😊",positif
2510,yesdok,"Konsultasi dengan dokter oke, tapi saat akan melakukan pemesanan obat di K24 area tidak tercover , padhal saya diarea Sidoarjo dan Surabaya.. sekarang tau2 transaksi sudah selesai.. kecewa !",negatif
2511,yesdok,Dengan aplikasi yesdok ini saya lebih mudah konsultasi masalah kesehatan saya.. suka banget keren yesdok memang no 1,positif
2512,yesdok,"aplikasi yg sangat membantu, kedepannya harap lebih diperbaiki lg",positif
2513,yesdok,Aplikasi yesdok Paling Bagus seluruh Indonesia Gampang Di Gunakan dan pelayanan 24jam Sangat Baik dan Teratasi Terima Kasih Yesdok sukses selalu,positif
2514,yesdok,"Gak sia sia download app ini , temen gw nyaranin download ini app karena dia tau gw orang yang kurang peduli kesehatan sendiri. App ini membuat gw tau apa yang harus gw lakukan buat jaga kesehatan gw. Thanks...",positif
2515,yesdok,super disarankan banget buat semuanya fiturnya,positif
2516,yesdok,"Wah rekomended banget nih buat yang punya penyakit, tapi males pergi untuk konsultasi kedokter.Nah APK Yesdok solusinya! Skuy download tunggu apalagi.",positif
2517,yesdok,"Sangat membantu,konsultasi jadi mempermudah yg tidak tau jadi tau",positif
2518,yesdok,"Suka banget apk nya,jd lebih mudah untuk sehat,makasih YesDok",positif
2519,yesdok,Sangat membantu bagi kami yang sedang dalam sakit tapi bingun mau cari obat dan menentukan sakit nya ini apa terbaik lah 👍👍,positif
2520,yesdok,Sekarang ga usah repot lagi pergi ke dokter cukup buka aplikasi ini bisa langsung konsultasi deh.. Mantap!! Sukses terus yes dok,positif
2521,yesdok,"Sangat bagus, sangat membantu saya ketika kesehatan sedang bermasalah. Trimakasih yesdok.",positif
2522,yesdok,"Makasih yesdok.... Saya sangat terbantu dengan adanya aplikasi yesdok ini, saya jadi ga perlu jauh jauh saat kontultasi, makaish yaaa yesdok",positif
2523,yesdok,Aplikasi yg cukup membantu dan mempermudah buat tanya seputar kesehatan,positif
2524,yesdok,Aplikasi sangat berguna bagi saya sebagai sarana menjaga kesehatan seperti saya yang selalu melakukan aktivitas setiap hari,positif
2525,yesdok,Sangat membantu sekali rekomendasi sekali untuk di instal di smartphone kita nh guys,positif
2526,yesdok,"Aplikasi kece, konsul jadi lebih mudah dengan dokter. Tingkatkan. Yesdok",positif
2527,yesdok,"Terima kasih . Aplikasi Ini sangat membantu sya , Sangat rekomended buat konsultasi Online seputar kesehatan .",positif
2528,yesdok,"Sangat membantu aplikasi yesdok ini, fiturnya jg cukup lengkap",positif
2529,yesdok,Yang tetap pengen sehat tapi ga ada waktu untuk konsultasi langsung pake YesDok. Kita bisa konsultasi online tanpa harus tatap muka bahkan untuk beli obat kita ga perlu datang ke apotek tinggal klik.,positif
2530,yesdok,"Bagus aplikasi nya, Sangat mudah untuk berkonsultasi, ada hadiah juga kalau sering konsultasi",positif
2531,yesdok,"the best banget nih aplikasinya untuk konsultasi dengan doktor profesional bisa di aplikasi ini , ayo download sekarang juga",positif
2532,yesdok,"aplikasi yg sangat bagus dan bermnfaat buat saya, sukses untuk yesdok semoga makin banyak orang yang tahu.amin",positif
2533,yesdok,"Aplikasi yg sangat bermanfaat bos nyesel klo gak download,. Dpt free konsultasi asik bgt",positif
2534,yesdok,"App yg sangat berguna untuk saya, karna saya tinggal dengan orang tua, jadi mudah untuk cek kesehatan",positif
2535,yesdok,"sangant membantu, konsultasi kesehatan dengan dikter pengalaman tanpa ribet dan harus antri.",positif
2536,yesdok,"Salah satu aplikasi kesehatan terbaik, dibandingkan aplikasi lain yang masih banyak kekurangan.",positif
2537,yesdok,"Salah satu aplikasi kesehatan terbaik, dibandingkan aplikasi lain yang masih banyak kekurangan.",positif
2538,yesdok,"Bisa selalu update informasi kesehatan lewat aplikasi ini dengan artikel dan berita kesehatan, ada poin juga buat konsultasi gratis, di tunggu perkembangan aplikasinya biar lebih membantu konsuktasi online",positif
2539,yesdok,"Aplikasinya bagus bisa,ga nyeseel download aplikssi ini. Dan bs konsultasi sama dokter ganteng",positif
2540,yesdok,"Alhamdulillah.. sangat membantu, tidak usah repot-repot mengantri untuk konsultasi. Ayoo manfaatkan smartphone kalian.",positif
2541,yesdok,"Aplikasi yang sangat membantu di tengah kepanikan, jika ada anggota keluarga yang sakit di malam hari, jangan panik... Konsultasi kan gejala yang di derita di aplikasi YesDok... Semua dokter yang melayani sangat profesional dan ramah , siap melayani 24Jam... Wooww banget dahh...",positif
2542,yesdok,"Alhamdulillaah, aplikasinya bagus bgt dan ngebantu banget. Sekarang konsultasi ga perluh jauh jauhhh 😍",positif
2543,yesdok,"Saya sangat bersyukur punya aplikasi Konsultasi kesehatan seperti ini,benar2 mmbantu saya dalam mencari dan mengetahui sakit/penyakit yg saya alami...terima kasih atas aplikasinya.",positif
2544,yesdok,"Konsultasi kesehatan jadi mudah hanya melewati aplikasi ini ,, so good !",positif
2545,yesdok,Aplikasi yg bagus. Waktu tunggu konsulnya cepat :),positif
2546,yesdok,Aplikasi yang sangat membatu dalam mencari solusi kesehatan.,positif
2547,yesdok,"Dengan aplikasi ini saya bisa berkonsultasi dengan dokter dimanapu dan kapanpu, terasa memiliki dokter pribadi hehe..",positif
2548,yesdok,Aplikasi yg sangat bagus bisa langsung tanya atau konsultasi dengan dokter tentang masalah kesehatan kita,positif
2549,yesdok,"aplikasi yg sangat berguna bagi saya yg tidak memiliki banyak waktu utk bertemu langsung dengan dokter, terimakasih yesdok",positif
2550,yesdok,Sangat membantu dalam hal kesehatan. Tidak perlyu jauh2 antri. Dirumah juga bisa,positif
2551,yesdok,Alhamdulillah semenjak pakai app YesDok gx perlu jauh2 ke dokter lagi. Dokter nya bisa di pilih dan jawabannya sangat memuaskan sekali. Terima kasih YesDok.,positif
2552,yesdok,Aplikasi yang sangat bermanfaat untuk konsultasi kesehatan secara online kapan saja dan dimana saja bebas antri,positif
2553,yesdok,"konsultasi keaehatan jadi lebih mudah,.. tinggal klik aja.... mantap... sukses selalu yesdok.",positif
2554,yesdok,aplikasi ini sangat berguna untuk saya sebagai mahasiswa perantau di kota orang! terima kasih yesdok!,positif
2555,yesdok,Terima kasih banyak Yesdok.. Berkat aplikasi ini aku lebih menjaga kesehatanku.. Makasih banyaak.. Semoga menjadi aplikasi yang selalu berguna bagi masyarakat.,positif
2556,yesdok,"aplikasi sangat membantu saya dikala saat butuh konsultasi dengan dokter, mantap!",positif
2557,yesdok,"Aplikasi ini sangat berguna bagi saya sebagai anak rantauan, karena aplikasi ini sangat memudahkan saya untuk urusan kesehatan saya",positif
2558,yesdok,Sangat terbantu untuk mengetahui tentang penyakit dan kesehatan,positif
2559,yesdok,Aplikasi yang bagus sehingga dapat membantu untuk berkonsultasi langsung dengan dokter,positif
2560,yesdok,"Aplikasi yang bagus , memudahkan kita untuk konsultasi sama dokter tanpa harus ngantri lama",positif
2561,yesdok,Mantap. Aplikasi praktis untuk check up kesehatan.,positif
2562,yesdok,Aplikasi yesdok sangat bermanfaat dan rekomended banget buat aku.,positif
2563,yesdok,Dengan applikasi ini saya sekarang dapat dengan mudah untuk konsultasi dengan dokter dengan biaya terjangkau...,positif
2564,yesdok,"Bisa untuk konsultasi masalah kesehatan, sangattt bermanfaat sekali",positif
2565,yesdok,Terimakasih Alhamdulillah terbantu adanya aplikasi ini Dan fitur nya juga menarik,positif
2566,yesdok,Aplikasi ini sangat berguna untuk ibu rumah tangga seperti saya yang tempat tinggalnya agak jauh dengan klinik/rs,positif
2567,yesdok,Aplikasi ini sangat membatu apalagi buat kita2 yg tinggal di kost kosan. Jaun dari keluarga. Seperti dekat dengan keluarga. Terima kasih yesdok,positif
2568,yesdok,apk nya sangat membantu dan bermanfaat untuk kita agar lebih tahu tentang kesehatan,positif
2569,yesdok,Trims yesdok karena sudah sangat membantu apa lagi tidak mesti harus datang dan repot2 ikut antre untuk berobat maupun konsultasi,positif
2570,yesdok,Inovasinya luar biasa! Sangat membantu terutama untuk orang yg awam ttg kesehatan atau jauh dr jangkauan fasyankes,positif
2571,yesdok,Aplikasi ini sangat membantu dan juga memberi saran untuk pola hidup sehat,positif
2572,yesdok,"Keren aplikasi nya ngebantu banget jadi ga susah lagi harus jauh"" ke dokter mantap👍",positif
2573,yesdok,Mantappp aplikasi ini berguna sekali. Di tengah maraknya virus Corona saya bisa langsung konsultasi via aplikasi yesdok tanpa harus ke luar rumah. Sukses terus bwt yesdok.,positif
2574,yesdok,Kalau ke rumah sakit sedikit cemas jadi selalu ada yesdok yg membantu jika membutuhkan obat atau konsultasi kesehatan,positif
2575,yesdok,Aplikasi yang bagus dan sangat membantu apabila tidak memiliki waktu luang untuk datang ke rumah sakit,positif
2576,yesdok,Aplikasi YesDok sangan rekomendasi karena Pasien juga bisa langsung berkonsultasi dengan dokter dokter berpengalaman dan mendapat resep obat yg tepat,positif
2577,yesdok,"App sangat membantu , ui nya juha bagus dan simple",positif
2578,yesdok,"aplikasi yang sangat membatu di tengah wabah virus covid-19 ini, tentunya kita harus slalu mengecek kesehatan agar tidak terpapar virus corona ini",positif
2579,yesdok,"Aplikasi yang sangat bagus, dapat berkonsultasi dan menanyakan tentang apa saja, baik kesehatan ataupun penyakit. Saya memiliki Voucher 200.000, Ada yang mau? Gratis kok😊😄😇 (DM Saya di IG Saya: muhammad_ma.rup . Kalau mau bayar juga bisa,😁 Rp.5.000 transfer pulsa Indosat/Axis😂. DM Say aja, 😀",positif
2580,yesdok,Aplikasi bagus banget dokternya ramah ..di tingkatin lagi,positif
2581,yesdok,Aplikasi nya sangat keren sangat membantu Pelayanan nya sangat baik,positif
2582,yesdok,"Aplikasi yang bagus, sangat membantu dan bermanfaat untuk digunakan.",positif
2583,yesdok,"Aplikasi yang sangat bagus, dan sangat membantu, semoga aplikasi ini selalu bermanfaat 😀",positif
2584,yesdok,"Aplikasi yang berguna, keluhan kesehatan dapat diketahui langsung.",positif
2585,yesdok,"Aplikasi ini sangat membantu saya , terutama dalam pelayanan kesehatan saya. . terimakasih",positif
2586,yesdok,Recomended app. Mudah di gunakan. Bisa konsultasi dimana aja dan kapan aja.,positif
2587,yesdok,"Aplikasi yang sangat membantu, sekarang saya lebih mudah berkonsultasi dengan dokter-dokter terbaik.",positif
2588,yesdok,"Aplikasi yang sangat membantu , menjaga kondisi kesehatan saya sehingga saya bisa menjadi suami dan ayah yang sehat buat keluarga",positif
2589,yesdok,Sangat membantu untuk bisa konsultasi dan membantu kesehatan.,positif
2590,yesdok,sangat bagus untuk konsultasi. nyaman dan mendukung kesehatan. good,positif
2591,yesdok,"YesDok baru nyobain pertama mantap, dokternya humble, respon nya cepat.",positif
2592,yesdok,Aplikasi Ini sangat baguss looo..... Untuk belajar tentang ilmu kedokteran,positif
2593,yesdok,Tolong perbanyak fiturnya donk. Aplikasi ini cocok sekali dengan saya,positif
2594,yesdok,Aplikasi ini sangat membantu untuk konsultasi langsung ke dokter tanpa harus keluar dan antri. Jadi lebih flexibel,positif
2595,yesdok,"aplikasih yang sangat berguna untuk konsul tentang penyakit kita.terimakasih YesDok, sukses untuk aplikasi nya",positif
2596,yesdok,Aplikasi yesdok ini sangat membantu bagi orang orang yg jauh dari sarana media untuk konsultasi. Aplikasi ini bisa konsultasi dgn dokter yg hebat. Salut buat yesdok.,positif
2597,yesdok,Aplikasinya sangat membantu untuk menjaga kesehatan kita. Bagus buat kehidupan sehat kita,positif
2598,yesdok,Aplikasi ini juga sangat membantu dalam Konsul ke dokter saya sakit tenggorokan dikasih obat dan tak lama kemudian sembuh,positif
2599,yesdok,Mantul bgt aplikasi sekarang Konsul ke dokter tidah usah jauh jauh cukup dengan aplikasi yesdok bisa Konsul dengan dokter dokter profesional. Keren deh,positif
2600,yesdok,Aplikasi ini sangat bermanfaat dan membantu saya sebagai anak kosan. Terimakasih,positif
2601,yesdok,sangat membantu dalam menggali informasi ttg kesehatan dan sangat bermanfaat,positif
2602,yesdok,Aplikasi ini sangat membantu saya dalam mengontrol kesehatan saya terima kasih.,positif
2603,yesdok,sangat bermanfaat aplikasinya pokoknya membantu dalam urusan kesehatan bisa komsultasi dengan dokter pokoknya sangat memuaskan dokternya juga ramah ramah dan juga pelayananya memuaskan,positif
2604,yesdok,"Sangat membantu ,apalgi dpt promo pake kode big agent lumayan buat sharing tentang kesehatan. Lanjutkan",positif
2605,yesdok,"Aplikasi ini sangat membantu saya ketika mengalami sakit dan tidak punya uang, sehingga tidak usah konsultasi langsung ke rumah sakit dan tidak mengeluarkan uang",positif
2606,yesdok,Aplikasi yang sangat bermanfaat bisa konsultasi sama dokter kapan aja dan dimana saja mantap lahh...,positif
2607,yesdok,Aplikasi yang sangat bagus sangat membantu dan tidak ribet bagi kita yg malas ngantri di RS,positif
2608,yesdok,Aplikasinya bagus banget bisa membantu untuk cari informasi kesehatan,positif
2609,yesdok,"Aplikasi yang sangat membantu menurut saya,konsultasi jadi gampang",positif
2610,yesdok,Saya sangat suka dengan aplikasi ini.aplikasi ini sangat membantu saya dalam mencari info info tentang kesehatan,positif
2611,yesdok,"Promo nya keren , konsultasi mantap jiwa , sangat perfect aplikasi ini",positif
2612,yesdok,"Aplikasi ini sangat bagus dan menarik, karena bisa konsultasi gratis",positif
2613,yesdok,Aplikasi ini sangat membantu dalam proses konsultasi ke dokter saya mendapat respon yang sangat baik saya sakit tenggorokan dan dikasih obat dan sembuh,positif
2614,yesdok,Aplikasi yang sangat bagus .. membantu kita tentang kesehatan.,positif
2615,yesdok,"Sungguh luar biasa, aplikasi sangat bermanfaat membntu sekali",positif
2616,yesdok,"YesDok ini merupakan aplikasi yg sangat berguna dan bermanfaat, kita bisa konsultasi setiap waktu tanpa harus bertemu langsung dengan Dokternya.",positif
2617,yesdok,"Mantap, sangat berguna, biaya konsultasi jadi lebih murah....",positif
2618,yesdok,"YesDok merupakan aplikasi yang sangat membantu di masa pandemi ini, sehingga apabila memiliki gejala-gejala sakit dapat berkonsultasi langsung dengan dokter tanpa harus keluar rumah. Memudahkan kita di masa pandemi yang tidak bisa kemana-mana. Ayo segera download YesDok!",positif
2619,yesdok,"Aplikasi bermanfaat, saat membantu dalam kesehatan kita semua 👍👍",positif
2620,yesdok,"Gak nyesel download aplikasi ini, lebih mudah dan cepat konsultasinya",positif
2621,yesdok,"Aplikasi yang sangat bermanfaat buat kita semua , ayo buruan download..",positif
2622,yesdok,"yesdok, permudah kita untuk bisa konsultasi apapun soal keluhan kesehatan kita. sukses bos q....mantap",positif
2623,yesdok,Sangat membantu. Dapat konsultasi kapan saja dimana saja. Ada info tentang kesehatan juga,positif
2624,yesdok,"Aplikasi bagus, Sangat membantu mengenai Konsultasi kesehatan",positif
2625,yesdok,"Aplikasinya keren dan sangat membantu saya sekali, terimaksih YES DOK",positif
2626,yesdok,Konsultasi dokter kini semakin mudah dengan yesdok.. Banyak bonusnya juga.,positif
2627,yesdok,Sya Lom ada kode undangan dri shopee. Maaf info ga..gmn,negatif
2628,yesdok,"Aplikasi yang sangat bagus jika untuk berkonsultasi masalah kesehatan, terimakasih",positif
2629,yesdok,aplikasi ini berguna bagi saya yang selalu berolahraga sehingga saya bisa menjaga kesehatan,positif
2630,yesdok,Aplikasi ini bagus untuk berkonsultasi langsung dengan dokter secara online tanpa khawatir kehujanan dan kepanasan di jalan...,positif
2631,yesdok,"YesDok sangat membatu,kita dapat langsung berkomunikasi dengan dokter tentang penyakit yang kita alami",positif
2632,yesdok,Aplikasi yang sangat bermanfaat bisa berkonsultasi langsung sm dokternya,positif
2633,yesdok,"Aplikasi ini sangat membantu dan sangat efisien, mantap",positif
2634,yesdok,Aplikasinya sangat membantu. Dokternya baik dan ramah. Terima kasih,positif
2635,yesdok,Aplikasinya bagus dan sangat membantu untuk mengetahui masalh kesehatan,positif
2636,yesdok,Aplikasinya bagus. Sangat membantu dalam konsul kesehatan.,positif
2637,yesdok,Aplikasi yang sangat bagus dan membatu kita konsultasi sama dokter cuman di rumah gak usah keluar mantap,positif
2638,yesdok,Saya sangat senang dan terbantu oleh aplikasi YesDok karena dapat konsultasi setiap saat,positif
2639,yesdok,"Aplikasi yang sangat membantu. Sekarang tidak perlu lagi susah"" jalan ketempat dokter",positif
2640,yesdok,"Aplikasi ini sangat berguna bgt buat saya yang lg kesulitan keluar untuk ke dokter. Ditengah wabah corona saat ini, aplikasi ini data membantu saya untuk mencari konsultasi dokter online dengan biaya yang terjangkau",positif
2641,yesdok,"Terima kasih banget sama aplikasi ini, jadi lebih mudah untuk konsultasi,",positif
2642,yesdok,Aplikasi yang sangat bagus dan sangat membantu dan memudahkan saya untuk konsultasi dengan dokter,positif
2643,yesdok,Kenapa setiap mau hubungi selalu di suruh sambungin camera atau microphone ?,netral
2644,yesdok,Suka sekali dengan aplikasi yesdok. Kosultasi jadi gampang.,positif
2645,yesdok,Sangat bagus kita bisa berkonsultasi secara online tentang keadaan kesehatan kita tanpa mesti tunggu antrian.,positif
2646,yesdok,Konsultasi sangat cepat dan penanganan sangat cepat,positif
2647,yesdok,"Sangat senang, bisa berkonsultasi seputar kesehatan..",positif
2648,yesdok,"Aplikasi ini sangat bagus & membantu saya, karena jarak rumah saya yang sangat jauh dari rumah sakit, terima kasih yesdok",positif
2649,yesdok,Baik untuk digunakan dan mempermudah melakukan konsultasi dengan dokter secara langsung,positif
2650,yesdok,"Aplikasinya bagus, semoga bisa membantu konsultasi tentang kesehatan",positif
2651,yesdok,"Bagus sekalai , lengkap dan mudah dipahami , saya akan merekomendasikan teman"" dan sodara"" saya biar pake aplikasi ini ,thnks",positif
2652,yesdok,Sangat mendekatkan sekali kita sebagai orang awam untuk melakukan cek kesehatan,positif
2653,yesdok,yesdok aplikasinya mantap 👍 konsultasi dengan dokter jadi mudah dan gak perlu antri.,positif
2654,yesdok,Sangat baik. Konsultasi dilayani dengan sangat baik dan profesional,positif
2655,yesdok,Aplikasi yang sangat berguna dan membantu anak kosan seperti saya. Terima kasih.,positif
2656,yesdok,"Aplikasi yg sangat membantu dimasa seperti ini, yg semuanya dilakukan via online",positif
2657,yesdok,Aplikasi nya sangat berguna.. gak perlu repot ke klinik saat emergency,positif
2658,yesdok,"Sangat bagus, mudah digunakan untuk konsultasi nya",positif
2659,yesdok,aplikasi nya bagus dan sangat berguna bagi masyarakat yang ingin konsultasi monggo di donwload ya friends,positif
2660,yesdok,"YesDok sangat membantu disaat kita butuhkan, download aplikasi nya sekarang, terimakasih YesDok",positif
2661,yesdok,"Suka banget pake aplikasi ini, mempermudah kita tuk konsultasi sma dokter",positif
2662,yesdok,aplikasi yang sangat bagus dan memberikan kemudahan untuk masyarakat dalam hal kesehatan,positif
2663,yesdok,Aplikasi yg sangat membantu dan memudahkan.terimakasih yesdok.,positif
2664,yesdok,Aplikasi yang sangat membantu bisa konsultasi dengan dokter yang ramah dan baik,positif
2665,yesdok,Sangat membantu untuk konsultasi serta memberikan rekomendasi untuk berobat.terima kasih yesdok,positif
2666,yesdok,Aplikasi yg keren dan sangat membantu untuk kemudahan dan kecepatan konsultasi ke dokter secara online,positif
2667,yesdok,mantap deh mantap saya kasih 5 bintang untuk aplikasi YesDok ini karena sangat membantu,positif
2668,yesdok,"terima kasih aplikasi yesdek yang sangat membantu kami, saya sekarang konsultasi ga perlu keluar rumah hanya tinggal klik aja. kamasih sangat membantu kami",positif
2669,yesdok,Aplikasi bermanfaat untuk pengembangan kesehatan kita. Jangan ragukan. Semua diagnosa dan saran dari dokter disini akurat.,positif
2670,yesdok,Aplikasi yang simple. Berguna menjadi panduan kesehatan dalam keluarga. Biayapun lebih murah dari rumah sakit umum,positif
2671,yesdok,Aplikasi yang sangat membantu dalam bidang kesehatan khususnya saya anak kos,positif
2672,yesdok,Aplikasi YesDok kerenn👍👍 sangat membantu untuk konsultasi mengenai kesehatan..☺☺,positif
2673,yesdok,"Aplikasi yang sangat berguna, disaat kita butuh bantuan konsultasi gk perlu kerumah sakit",positif
2674,yesdok,"Terima kasih yesdok sekarang mau cek kesehatan gak perlu repot lagi, cukup pakai pakai hp dan apk yesdok. Bisa cek kesehatan",positif
2675,yesdok,"keren nih aplikasi, bisa langaung vc sama dokternya, saya suka....saya suka...",positif
2676,yesdok,kunsultasi kesehatan jd lebih mudah dan cepat....good,positif
