no,telemedicine,review,label
2230,klikdokter,Ahhh ternyata ilmunya kira2...Tidak ada jawaban dari ilmu kedokteran..Kalau itu jawabanya yang bukan dokter juga tau..Kali,negatif
2231,klikdokter,Goodjob,positif
2232,klikdokter,Baik,positif
2233,klikdokter,Kok chat saya gk dibales bales ;( lalu konsultasi nya malah di akhiri yang nangani saya dr. Trianggi putri Husni,negatif
2234,klikdokter,"Belum tau ,kasi bintang 4 dulu",netral
2235,klikdokter,Saya sangat suka aplikasi ini. Karna dengan ada nya aplikasi ini saya jadi gampang buat nanya ke dokter tentang masalah kesehatan saya atau pun keluarga saya. Terimakasih KlikDokter. Terus maju untuk memudahkan masyarakat yg tidak punya dokter khusus atau buat yg jauh rumah nya dari tempat klinik atau pun Rumah Sakit.,positif
2236,klikdokter,Mat malam dok gimana kesehatan saya .?,netral
2237,klikdokter,Saya mau kebenaran iya,netral
2238,klikdokter,(okter terbaik bisa sering d hp anroid,positif
2239,klikdokter,Aplikasi bagus untuk masarakat,positif
2240,klikdokter,Saya sangat puas..dokternya lngsg merespon...👍👍,positif
2241,klikdokter,sangat membantu,positif
2242,klikdokter,Puas banget dengan pelayanan chat dengan dokternya dan gue tidak bisa bilang apa apa sii karna aplikasi ini sangat membantu banget,positif
2243,klikdokter,Mau tanya bolehkah alamat kirim obat ke alamat kantor tp yg nerima bukan pasien melainkan suami/ resepsionis dikarnakan alamat rumah nya kurang mendukung ? Plis fast respon,positif
2244,klikdokter,Sangat membantuuu,positif
2245,klikdokter,Eror melulu,negatif
2246,klikdokter,Saya kesal sama dokternya saya chat gk di bls makanya saya ngasih bintang 3 knp saya gk suka klikDokter itu yang mamah gw suka dengan dokter nya tapi saya kesal banget Ama dokternya,negatif
2247,klikdokter,"Luar biasa penjelasannya sangat memuaskan dan mudah dimengerti..tidak perlu pergi utk ngantri di RS buat ketemu dokter, cukup di KlikDokter semua pertanyaan seputar keluhan dapat terjawab...Aplikasi sangat bermanfaat🙏🙏🙏",positif
2248,klikdokter,baik fast respon,positif
2249,klikdokter,"Ga jelas aplikasi nya.. Mau chat dgn dokter pilihan harus bayar dulu, Udah bayar via ovo begitu chat ga ada respon.. Sblm pilih dokternya, statusnya online.. Pas d pilih no respon.. Terbuang percuma saldo ovo saya... Mending isi pulsa.. Beneran ga jelas..",negatif
2250,klikdokter,Bagus,positif
2251,klikdokter,Saya sudah chat sma dokter dan sangat memuaskan. Tp saya mau tanya ini berbayar/gratis?,positif
2252,klikdokter,infonrsis,netral
2253,klikdokter,Pemula,positif
2254,klikdokter,Mantap mantap,positif
2255,klikdokter,Bgus gah byr lagi,positif
2256,klikdokter,"Sangat Bagus, dan Cukup baik dalam konsultasi. Saya akan terus Konsul dokter melalui aplikasi ini.",positif
2257,klikdokter,"Sngt brmnfaat,,dan smga kedepan ny makin d tingkat kn lg.. Sangat puas👍👍",positif
2258,klikdokter,Saya sudah konsul dengan dokternya tetapi saat akan tebus obat kenapa selalu terjadi kesalahan alias tidak bisa ini gmana ya kak,negatif
2259,klikdokter,Kecewa. Makin ksni dokternya pada sombong. Gabisa ngrhargai waktu. Gua tunggu jawabannya ampe waktu mao abis malah kaga dibales.,negatif
2260,klikdokter,"Sangat membantu, dan dokternya pun ramah 🙏 bagaimana saya bisa memberikan ratting pada dokter tersebut?",positif
2261,klikdokter,Membantu,positif
2262,klikdokter,Dokter nya baik...penjelasan nya mantap...terimakasih 🙏🙏🙏,positif
2263,klikdokter,"Saya sangat puas dgn apa yg tlah saya prtanyakan sangat membantu untuk sekitar kesehatan,,,dgn aplikasi klikdokter saya bisa trbantu dlm pengetahuan brbagai penyakit,,,maju trus moga Allah senantiasa melindungi kita semuah",positif
2264,klikdokter,Sangat membantu dalam konsultasi kesehatan saya,positif
2265,klikdokter,"YANG MENCARI TAU ADALAH AMBON,ALOR,TERNANE MALUKU UTARA RADJA BESAR ALOR: ABUBAKAR SAIRATA, EDISON JOHANIS SAIRATA,NURLAHILA NADRAYATI SAIRATA JILBAP WA TTE EDISON SUAMI LANDJAR LESTARI, JEMBER, ,NUSA KENARI ,DISTRICT POEREMAN DI PEITOKO LOCATION MULAINYA PERAMPOK BELANDA, SOEKARNO/H.BOENGKARNO BERSAMA BELANDA JEPANG SEBAGAI BOEKTI SEDJARAH BOENGKARNO DI HAPUS OLEH PENJILAT PENJILAT HARTA AMANAH RADJA BESAR SAIRATA. ADALAH ASLI SEDJARAH",positif
2266,klikdokter,"Aplikasi yang sangat membantu,,dr nya ramah dan juga bisa konsultasi 24 jam...",positif
2267,klikdokter,Alhamdulilah puas banget dokter nya baik langsung respon aplikasi ini sangat membantu makasih,positif
2268,klikdokter,Hebat...saya tanya langsung di respon..saya puas sekali terimakasih,positif
2269,klikdokter,"Dokter nya nggak ada respon,terus waktu sesi nya udah abis saya liat chat saya dengan dokter nya baru ada respon tapi sesi udah berakhir,saya nggak mgerti sama aplikasi ini",negatif
2270,klikdokter,Konsultasi tidak di respon dengan dokternya Mungkin karena biaya chatnya murah Agak kecewa,positif
2271,klikdokter,Mantap,positif
2272,klikdokter,Aplikasi keren . Biar tau penyakit apa yg didalem tubuh gakharus kerumah sakit . Bisa tanya disini dulu Kereeennn dahhh Semoga rezeki parah dokter ditambah dan panjang umur,positif
2273,klikdokter,Ass wr wb Dokter sy mau bertanda utk bagaimana cara utk menjaga agar kolesterol tdk naik turun selain pola makan dan olah raga trima kasih dokter,positif
2274,klikdokter,"Sangat sangat membantu menggunakan klikdokter,semua keluhan bisa teratasi Semoga lebih baik lagi pelayanannya",positif
2275,klikdokter,"Mantap,, sukses selalu klik dokter",positif
2276,klikdokter,👍,positif
2277,klikdokter,Sangat membantu,positif
2278,klikdokter,Tks app ini sangat membantu saya,positif
2279,klikdokter,"Bermanfaat sekali apl iniii, bisa konsul langsung jadi tenang tidak ada rasa ragu dan mengecewakan. Selain itu juga ramahhhhh",positif
2280,klikdokter,Apa saja makanan atau minuman yg tidak diperbolehkan bagi penderita kencing manis,positif
2281,klikdokter,Puas dengan jawaban dari pertanyaan yng ditanyalan.,positif
2282,klikdokter,G ada respon dr dokter,negatif
2283,klikdokter,Pahamdanmengerti,positif
2284,klikdokter,Langsung saya kasih bintang 5 karna respon nya cepat dengan dokternya .. tingkatkan terus klikdokter 😊🙏,positif
2285,klikdokter,saya kasih empat bintang,netral
2286,klikdokter,Keren nih,positif
2287,klikdokter,top bgt aplikasi ini. bisa live chat grtis dgn dokter . cpat tanggap jg dkternya...,positif
2288,klikdokter,Sangat membantu saya dan keluarga dlm mslh kesehatan,positif
2289,klikdokter,"Puas sekali dengan aplikasi ini, untuk pemula jawab an langsung dari dokter sangat di butuhkan tanpa pembayaran, jadi bukan artikel yg di munculkan tapi langsung dokter yg menjawab",positif
2290,klikdokter,"Udah bayar premium untuk chat sama dokternya, waktu hanya 30 menit. dan tidak ada tanggapan sama sekali. tidak ada balasan. hebat.",negatif
2291,klikdokter,Siip,positif
2292,klikdokter,Aplikasi bagus,positif
2293,klikdokter,Chat dokter premium kok GA bisa ya. Padahal Udah Bayar,negatif
2294,klikdokter,Bravo dokter Indonesia !,positif
2295,klikdokter,Aplikasinya bgus tpi stiap konsul mengenai kehamilan slalu dapat dokter umum yah? Kalau sy bertnya sputar kehamilan maka jawabannya tidak memuaskan,negatif
2296,klikdokter,Pelayanan ini sangat bagus memuaskan,positif
2297,klikdokter,Dokrr mana gak ada respon malah harus bayar duli,negatif
2298,klikdokter,Serius nanya ini dokternya lgsg yg chat atau asistennya sih? Moso dokter fast respon ? Hehe,positif
2299,klikdokter,"Aplikasi yang sangat amat membantu , dokternya siap menjawab pertanyaan kalian , semoga makin berkembang aplikasinya",positif
2300,klikdokter,"Sangat berguna saya suka dengan aplikasi ini, buat para dokternya tolong di perbanyak lagi biar dokternya ramai",positif
2301,klikdokter,Puas,positif
2302,klikdokter,"Cukup membantu sih untuk app ini jadi makin tahu apa yang kita alami dengan konsultasi, trimakasih klikdokter",positif
2303,klikdokter,Mantap,positif
2304,klikdokter,"TOLONG DONG ITU YANG NGASIH REVIEW GAADA RASA SYUKURNYA KALO ADA YANG GRATIS. EH GOBLOK LU TUH BUKANNYA BERSUKUR TAPI NGELUUH MULU. PERTANYAAN LU DIJAWAB AJA MASIH MENDING, EH TAPI INI MALAH BACOT PENGEN SPESIALIS GRATIS. LU PIKIR AJA SENDIRI, DIKATA GAMPANG. LU BEROBAT AJA SANA KE SPESIALIS KEJIWAAAN. EMANG GOBLOK GAADA SYUKURNYA",positif
2305,klikdokter,"Sebaiknya doktenya jgn sok tau, nanya panjang lebar penyakit pasien tapi ngerti juga kagak, klo memang bukan spesialisnya ya jgn pake nanya detail. Pasti ada tuh salah 1 dokternya sok OK dan cantik.",negatif
2306,klikdokter,"Telah terjadi kesalahan,silakan coba dalam beberapa saat lagi ,,,,,, MENGECEWAKAN",negatif
2307,klikdokter,"Iya bagus aplikasinya saya langsung dapat jawaban dari semua keluhan sakit saya tapi sayang pemnebusan obat masih hanya lawat ovo seharusnyakan bisa yang lain seperti alfamaret ,indomaret dll",positif
2308,klikdokter,dokternya fast respon trm kasih dr. Rommi Rusfiandhi,positif
2309,klikdokter,Sangat membantu dan profesional sekali. Salam sehat Indonesia💪💪💪💯,positif
2310,klikdokter,apakh yang online cuma dokter umum aja misal kaya dokter kandunga apa spesialis lainya tidak online,positif
2311,klikdokter,Sangat membantu,positif
2312,klikdokter,"Terima kasih.. Mau tanya, apakah kita bisa mendapatkan dokter yang sama seperti sebelumnya untuk chat reguler? Karena waktu jadi belum terselesaikan untuk bertanya. Terima kasih",netral
2313,klikdokter,"Vcv . ,,,",positif
2314,klikdokter,Saya mau daftar kode sms nya ga bisa dipake. Akhirnya uninstall lagi males ribet.,negatif
2315,klikdokter,🏅🏅🏅,positif
2316,klikdokter,Sangat membantu sekali aplikasinya.. Terima kasih klik dokter.. 😊👍,positif
2317,klikdokter,"Sering kali g bisa d buka, pas saya buka trus muncul menu depan gk bisa muncul langsung berhenti",negatif
2318,klikdokter,"Tangan saya menderita gemeteran,tolong dr cara mengatasi untuk kesembuhan.Terima kasih.",positif
2319,klikdokter,AHUN6S.6HUN6,netral
2320,klikdokter,Saya kasih bintng 5. Krn saya suka skali..bisa mmbantu saya...,positif
2321,klikdokter,"Yth dokter, mohon info saya nyeri sendi bahu sudah 8 bulanan ini tidak sembuh2, kalau boleh apa penyebabnya dan harus kedokter apa untuk berobat. Terima kasih",netral
2322,klikdokter,cek dulu,netral
2323,klikdokter,dr khapidah mahmud,positif
2324,klikdokter,Bagus ini aplikasi,positif
2325,klikdokter,Sangat bermanfaat,positif
2326,klikdokter,Kenapa sih ga bisa chat dokter 😥,negatif
2327,klikdokter,Mau tanya apakah rontgen gigi bisa di tanggung dengan Bpjs? Jika bisa bagaimana cara?,positif
2328,klikdokter,"Keren, lebih bagus daripada kebanyakan aplikasi, seperti aplikasi sebelah, kalo chat gratisnya dijawab dengan bot, tapi disini kita benar benar dilayani dengan sempurna dan penuh keramahan, best apk ever!!!",positif
2329,klikdokter,"Mohon bantuannya saya daftar, waktu disuruh masukkan nomor verifikasi, koq nggak muncul2 ke sms, katanya nomor verifikasi di kirim melalui sms, nggak muncul2 di sms nya, padahal sudah saya masukkan nomor telepon saya, gimana sih apk ini?bikin bingung",negatif
2330,klikdokter,Kalau bisa live chatnya di tambah fitur audio chat. Sehingga bisa bisa lebih cepat dalam konsultasi dan tidak setiap orang pandai dalam menyampaikan keluhan dalam bentuk tulisan. Kemudian untuk profil dokter tolong lebih diperhatikan. Soalnya ada dokter yang tidak bisa saya temukan di fitur profil dokter dalam aplikasi ini,netral
2331,klikdokter,Cara menghilang kan efek dari bekas suntikan kb tiga bulan,netral
2332,klikdokter,Kenapa pas saya mau chat aplikasinya keluar sendiri???,negatif
2333,klikdokter,semoga dokter yg ada di aplikasi ini bisa membantu memberikan info kesehatan yg lebih baik lagi👍👍👍,positif
2334,klikdokter,Sangat baik sekali jawaban dan informasi yg diberikan dokter dan sangat membantu sekali,positif
2335,klikdokter,blm ada,positif
2336,klikdokter,Sehat adalah utama dlm hidup,netral
2337,klikdokter,"Aplikasinya sbnrnya bagus, hanya saja waktu 30 menit itu kurang karena dokternya menangani lebih dari 1 orang, saran saya waktunya ditambah, atau jumlah dokternya yg ditambah agar konsultasi dokter hanya menghadapi 1 orang dalam 1 waktu, sehingga balasan dari dokter jadi lebih cepat. Semoga saran saya ada tindak lanjutnya.",negatif
2338,klikdokter,"Senang sekali menggunakan aplikasi ini, sangat bermafaat, dokternya baik Dan ramah semua, pelayanannya bagus Dan memuaskan😍",positif
2339,klikdokter,🤩🤩🤩,positif
2340,klikdokter,Great!,positif
2341,klikdokter,"Saya sering sakit kepala,apa boleh saya konsumsi slimgard",positif
2342,klikdokter,Koh . . ..,netral
2343,klikdokter,Good,positif
2344,klikdokter,Mantap kali bah,positif
2345,klikdokter,"Sudah baik, semoga semakin baik pelayanannya kedepannya, 😊😊",positif
2346,klikdokter,一…,netral
2347,klikdokter,Dokter komunikatif dan cukup membantu,positif
2348,klikdokter,"Apakah aplikasi ini berlaku 24 jam di kota Batam,terimakasih",netral
2349,klikdokter,Luar biasa 👍👍👍,positif
2350,klikdokter,Lumayan nambah² ilmu,positif
2351,klikdokter,Kemaren katanya akan segera gratis utk dokter spesialis. Tpi smp skrg blm kelar juga. Gratis katanya??. Iy sih gratis. Tpi yg gratis dokter umum doank. Sementara kita butuh dokter yg spesialis. Mgkin yg spesialis bisa jdi di tahun kuda diadakn di app ini. Miris!!!!👎,negatif
2352,klikdokter,Aq sangat suka dengan adanya aplikasi ini aq jadi lebih dekat konsultasinya.ga usah jauh pake ongkos😊,positif
2353,klikdokter,cukup membantu,positif
2354,klikdokter,tanggapannya cepat ramah,positif
2355,klikdokter,Tidak direspon,negatif
2356,klikdokter,"Baru awal saya kasih bintang full, semoga terbaik seterus nya, klw menurun pelayanan dan lain2 bisa jadi bintang saya kurangi",positif
2357,klikdokter,Sangat membantu tidak perlu repot2 untuk dtang ke rmh sakit jika hanya ingin konsul atau meminta saran dri dokter atas permasalah kita,positif
2358,klikdokter,"Sangat responsif dokternya, pokoknya recomend buat kalian",positif
2359,klikdokter,sangt mmbntu skli..grtis lgi 😊🙏,positif
2360,klikdokter,"2 dulu yaa , nanti kalau memuaskan di kasih 5 bintang",netral
2361,klikdokter,"Kamis 130220, 18.24 Jozz...",positif
2362,klikdokter,Di jalanapa yang ada doktor ahli masalah telinga,positif
2363,klikdokter,"Aplikasi ini sangat membantu kita untuk tau informasi ttg kesehatan, jadwal dokter di klinik dan bisa langsung booking online juga Bedebest Pokoke . . .",positif
2364,klikdokter,Good,positif
2365,klikdokter,Coba dulu,positif
2366,klikdokter,Yah dengan klik doktet jd banyak pengetahuan ttg kesehatan Jd banyak manfaatnya buat sehari hari,positif
2367,klikdokter,Baik,positif
2368,klikdokter,Dak pernah terjawab,negatif
2369,klikdokter,Berguna utk kesehatan,positif
2370,klikdokter,lgsg aja ksi 5,positif
2371,klikdokter,Baikkkkk,positif
2372,klikdokter,"Alhamdulillah dokternya ramah,dan cepat respon dan serta slalu ksh solusi yang terbaik,",positif
2373,klikdokter,Sangat bermanfaat 👍 terimakasih untuk klik dokter 🙏,positif
2374,klikdokter,"Saya saran kpda anda ,coba klik dokter konsultan ahli Jgn terllu pikir ayo semua ,klik👍👍👍👍👍👍☝️☝️☝️🙋‍♂️🙋‍♂️🙋‍♂️🤣🤣🤣",positif
2375,klikdokter,"Sebenrnya aplikasinya bagus ,responya juga cepet dan tp yg kurang saya suka sedikit aja itu pe dapat dari satu dokter dengan dokter yg lain beda solusinya dengan masalah yg sama dan penjelasan yg sama ,semoga lebig baik ,untuk hal lain sudah sangat membantu",positif
2376,klikdokter,Dokter nya kurang penjelasan detail.mau tanya masalah hipertensi.malah sudah case complite.jadi ga bisa cosul lagi.akhirnya saya hapus app nya.,negatif
2377,klikdokter,Dengan jam 00.10 bu dokter msih siap siaga membantu keluh kesah konsumen. Dengan sabar 0,positif
2378,klikdokter,Mantap sangat membantu,positif
2379,klikdokter,😊👍 Saya sangat terbantu oleh aplikasi ini. Saya bisa bertanya mengenai berbagai macam penyakit selama 24 jam tanpa peduli waktu. Sebagian besar dokter yang menjawab pun ramah dan respon cepat. Terima kasih.,positif
2380,klikdokter,Kenapa setelah di update gk bisa ya,negatif
2381,klikdokter,Gak bisa buat chat Kecewa,negatif
2382,klikdokter,Aplikasi bagus... Pasti bermanfaat dan sangat membantu,positif
2383,klikdokter,👍👍👍👍,positif
2384,klikdokter,aplikasi gak bermanfaat. tnyapun tidak di balas cuma di read doank..,negatif
2385,klikdokter,Dokter ramah dan baik.sangat membantu saya,positif
2386,klikdokter,Sudah donload tapi.kesulitan masuk..padahal udah benar smua email dan sbagaynya...tolong solusinya,negatif
2387,klikdokter,Perlu di tambah dengan dokter - dokter spesialis urologi dan spesialis lainnya yang bisa online 24 jam secara bergantian.,netral
2388,klikdokter,Perlu di tambah dokter spesialis urologi yang bisa membalas chat kapan saja tanpa menunggu jadwal.,netral
2389,klikdokter,"Kurang memuaskan. Entah salah aplikasi nya atau salah dokternya. Respon lambat. Kurang responsif, hanya memberi tahu nama penyakitnya. Jika ingin mencari solusinya harus bertanya terlebih dahulu, bertele-tele.",negatif
2390,klikdokter,Bagus,positif
2391,klikdokter,"Setiap memasukkan email selalu muncul tulisan "" telah terjadi kesalahan, silahkan coba beberapa saat lagi"" mohon solusinya, terima kasih",negatif
2392,klikdokter,Ini sangat membantu sekali Terima kasih dok,positif
2393,klikdokter,Halo doktersaya ingin menanyakan kepada dokter tentang penyakit kaki saya pads bagian telapak kaaki dan bagian tulang punggu punggung apabila hendak berdiri sangat terasa sakit sehingga harus dibungkukan dahulu bsru bisa tegak daya mohon bsntuan dokter,negatif
2394,klikdokter,🚮,positif
2395,klikdokter,"Belum selesai bertanya dokternya sudah mengakhiri sesi chat dan mengusulkan untuk kedokter langsung, maaf jika seperti ini terus sama sekali tidak membantu",negatif
2396,klikdokter,thci,netral
2397,klikdokter,Apa gratis ya pemberian obat,negatif
2398,klikdokter,Saya suka sekali dengan app ini namun kenapa pas saya mau chat lagi tidak.bisa kata nya saya melanggar.... Melanggar apa nya lah wong saya hnya chat saja dengan dokter.,negatif
2399,klikdokter,"Wah ini aplikasi mmg mantuL,, kalo ada bintang 100 mah ku kasih bintang 100 :) Dokter nya ramah"" dan sangat membantu, dan juga grtis Thansk ya klik dokter,, jaya selalu",positif
2400,klikdokter,"Saya pengguna lama klikdokter, sudah terbukti",positif
2401,klikdokter,bagis,positif
2402,klikdokter,"Aplikasi tidak bermutu, saya masuk ke aplikasi ini malah kembali trus ke menu utama.",negatif
2403,klikdokter,Memuaskan Dokternya fast respon,positif
2404,klikdokter,"Terimakasih klikdokter,sangat terbantu dgn aplikasi ini,dokternya baik dan respon cepat.",positif
2405,klikdokter,Saya kasih 1 dllu tkt ngga d jelas'n,negatif
2406,klikdokter,Semoga lbih baik klijdokter untuk aplikasinya,positif
2407,klikdokter,Sya senang menggunakan klikDokter... Karena Responnya cepat...,positif
2408,klikdokter,Sangat membantu,positif
2409,klikdokter,Cocok buat curhat masalah kesehatan kita.,positif
2410,klikdokter,Mantap nih aplikasi. Respon dokternya cepat,positif
2411,klikdokter,Sangat responsif dokter nya. Sangat bermanfaat,positif
2412,klikdokter,Aplikasi ok,positif
2413,klikdokter,Helpful,positif
2414,klikdokter,Mantap sangat membantu goood pisan lah,positif
2415,klikdokter,Good,positif
2416,klikdokter,Dokter semua jawaban nya tidak memuaskan. Kita tidak tahu dokter tersebut sudah berapa lama bekerja dan umur dari si dokter. Jadi kita bertanya-tanya mungkin saja itu dokter baru. Yang memiliki jam terbang sedikit. Terlalu cuek dan lambat dalam memberi jawaban. Seolah olah tidak gubris. Gimana mau berkembang jika ditanya saja susah mau jawab dan cuek.,negatif
2417,klikdokter,Top,positif
2418,klikdokter,Sangat terbantu dngn aplikasi ini.. dokternya jg ramah bgt,positif
2419,klikdokter,"Dokter baru lulus, jawabannya tidak memuaskan, search di google saja untuk penyakitmu.",negatif
2420,klikdokter,"Sebenarnya sih bagus fiturnya, dokternya pun ramah tamah TAPI kurang RESFONSIF dalam menanggapi chat (lama balasnya)",negatif
2421,klikdokter,Sementara 3* dulu,netral
2422,klikdokter,Ok,positif
2423,klikdokter,saya coba dulu klo bgs sy ksih bintang 5,netral
2424,klikdokter,Sangat membantu saya malam ini. Gak kyak apl sebelah lagi genting malah dokternya offline semua. Semoga bermanfaat☺️,positif
2425,klikdokter,Sangat bermanfaat aplikasi ini,positif
2426,klikdokter,"Apk jelek, Blm bertanya tba2 udh berakhir. Dokter ya pun ndk menjawab. Jelek banget",negatif
2427,klikdokter,Sangat membantu....,positif
2428,klikdokter,"Suka banget, respon cepet, ontime, dan lancar lancar aja apk nyaa. Recomended",positif
2429,klikdokter,Bagus,positif
2430,klikdokter,Dokternya kurang menanggapi balasan chat terkadang...,negatif
2431,klikdokter,Tapi ko sekarang saya ngga bisa konsul lagi?,negatif
2432,klikdokter,Sangat menolong disaat darurat,positif
2433,klikdokter,Sangat membantu,positif
2434,klikdokter,Seharusnya diberikan bintang juga setelah konsultasi dgn dokter nya,netral
2435,klikdokter,Good,positif
2436,klikdokter,porno bebas 9111,positif
2437,klikdokter,Kok ga bisa cht sama dokter yah,negatif
2438,klikdokter,oke,positif
2439,klikdokter,"Aplikasinya sangat membantu sekali, terimakasih karena sudah membuat aplikasi ini🙏",positif
2440,klikdokter,Doter saya akir akir ini mau berhubungan sama istri kurang bergairah apa obatya dok,negatif
2441,klikdokter,Sangat cepat mendapatkan jawaban/di respon setiap pertanyan sy ke Dokter,positif
2442,klikdokter,Sangat membantu.terimakasih,positif
2443,klikdokter,Sangat membantu,positif
2444,klikdokter,Mantap,positif
2445,klikdokter,Saya kok tidak bisa login ya?,negatif
2446,klikdokter,sangat membantu sekali,positif
2447,klikdokter,cukup membantu,positif
2448,klikdokter,😍mantap,positif
2449,klikdokter,Kadang sangat lelet... Kayak gak ada respon,negatif
2450,klikdokter,"Aplkasinya sangat membatu,,,😘😘",positif
2451,klikdokter,Sangat membantu,positif
2452,klikdokter,Aplikasi sangat membantu.. 🥰,positif
2453,klikdokter,Good,positif
2454,klikdokter,Balas chat agak lama,negatif
2455,klikdokter,Bagus,positif
2456,klikdokter,Bagus,positif
2457,klikdokter,"Aplikasi ini sangat membantu saya, walaupun tengah malam pun dokter nya merespon dengan cepat.sehingga saya bisa segera memberikan obat untuk anak saya yg sakit.",positif
2458,klikdokter,Nice,positif
2459,klikdokter,"Dokter jutek,,cuek,,jawab singkat",negatif
2460,klikdokter,Nyesel kalo ga dwonlod aplikasi ini sangat bagus terima kasih,positif
2461,klikdokter,"Aplikasi yang bagus dan salut dengan para dokter yang selalu siap membantu kita untuk konsultasi tentang kesehatan. Meski durasi hanya 30 menit, cukup untuk kita bisa memperoleh informasi yang kita butuhkan.",positif
2462,klikdokter,Apk bagus. Dokternya responsif dan baik2.,positif
2463,klikdokter,Tiap mau konsultasi pasti kembali sendiri jelek,negatif
2464,klikdokter,Suatu yg beruntung bisa chat sama dokter,positif
2465,klikdokter,Aplikasi masih bug mulu saya mau klik ke live chat selalu keluar terus,negatif
2466,klikdokter,Ok bagus membantu,positif
2467,klikdokter,Good aplikasi,positif
2468,klikdokter,jelek tidak bisa digunakan,negatif
2469,klikdokter,"Terima kasih..berkat aplikasi ini saya sangat terbantu, dan dokternya pun dengan senang hati melayani setiap keluhan yang di sampaikan dan memberikan saran untuk setiap permasalahan dibidang kesehatan. Dan yang paling kereen..untuk chat dengan dokternya tidak perlu bayar😊😊",positif
2470,klikdokter,Aplikasihnya sangat bagus..,positif
2471,klikdokter,Gak membantu katanya malah disuruh pergi kedokter biar tahu apa penyebabnya Trus buat apa dong aplikasi ini dibuat ujung ujungnya malah disuruh ke rumah sakit,negatif
2472,klikdokter,"Bagus bgt, kaya berobat langsung aja...😊",positif
2473,klikdokter,Sangat membantu,positif
2474,klikdokter,"Ga ngerti sumpah kalau di apk sebelah diurutin sesuai dengan dokter spesialis apa dan biasanya gratis satu kali setiap dokter spesialis , nah live chat di read pas pertama sama chat kedua kesana nya lama balesnya di apk sebelah gratis pun mereka cepet respon dan bukan dokter umum aja bisa dokter spesialis lain , lama respon dokternya 😃 padahal sesinya disini lebih sedikit loh cuma 30 menit sedangkan apk sebelah gratis selama 1jam lagi pula kami ga mungkin sampe konsul sejam 10 menit juga beres",negatif
2475,klikdokter,Sangat memuaskan..,positif
2476,klikdokter,"Puas dengan jawaban dokternya, cuma pas sesi udah diakhiri oleh dokternya, saya tidak bisa ngasih rating untuk dokter tersebut.",positif
2477,klikdokter,Sangat membantu,positif
2478,klikdokter,Aplikasi kesehatan nomor satu se jagat raya,positif
2479,klikdokter,semakin bagus,positif
2480,klikdokter,ManTul.....untung ada Aplikasi ini jd sgt mudah dptin info seputar kesehatannya...,positif
2481,klikdokter,Ingin konsultasi dengan dokter dikarnakan kondisi sering tekanan darah rendah,positif
2482,klikdokter,sangat membantu dan ramah ramah dokternya,positif
2483,klikdokter,Semoga dengan adanya alo dokter ini bisa membantu kita untuk menyembuh kn penyakit,positif
2484,klikdokter,Saya suka aplikasi ini sangat beguna buat kmi,positif
2485,klikdokter,Oke,positif
2486,klikdokter,Cepat tanggap nya jelas kl beri saran,positif
2487,klikdokter,Hanya 3 Bintang saja kalau pelayananya konfirmasinya bagus👍👍👍,netral
2488,klikdokter,Ok,positif
2489,klikdokter,Gratis dan dokternya merespon dengan sangat baik.hanya saja ndak bisa pilih dokter...dokter spesialisnya juga terjadwal..,positif
2490,klikdokter,Setelah di update qo gak bisa chat ya mohon bamtuan,positif
2491,klikdokter,Dokter HAMBRIAN WIJAYA MANTOL BANGET.... CEPET D BALES. GAK RUGI DOWNLOAD.,positif
2492,klikdokter,"Menolong utk jaga kesehatan tubuh , makasih .",positif
2493,klikdokter,Saya suka dengan aplikasi ini melayani sangat nyaman,positif
2494,klikdokter,Sangat bagus dan fast respon dari dokternya 😇,positif
2495,klikdokter,Aplikasi ini sangat bagus👍👍👍,positif
2496,klikdokter,Aplikasi ini sangat mebantu saya pada saat konsultasi dengan dokter,positif
2497,klikdokter,Cukup membantu,positif
2498,klikdokter,🙏🙏🙏🙏,positif
2499,klikdokter,👍👍,positif
2500,klikdokter,mantul bgt deh apk ny.. cuco mantap betul,positif
2501,klikdokter,bagus dan sangat membantu masyarakat kaum kecil..,positif
2502,klikdokter,Belum ada pengalaman tapi suka aja ada aplikasi buat nanya,positif
2503,klikdokter,"Admin kenapa aplikasi saya gak bisa ngirim foto ,sebelum nya baik2 aja",negatif
2504,klikdokter,Bagus,positif
2505,klikdokter,Keren bgd ngebantu,positif
2506,klikdokter,Membantu sekali Terimakasih lanjutkan,positif
2507,klikdokter,Kalian yang kasi bintang kurang dari 5 (kalian orang gila ndak waras) download aja aplikasi ini trus konsultasi sama dokter nya seriusan.... Ini aplikasi pertama di play store yang aku kasih bintang lima yang lain mah gak pernah bintang lima... Gak perlu aku jelasin serius bagus banget 👍👍👍👍👍👍,positif
2508,klikdokter,Layanan sangat ramah..,positif
2509,klikdokter,ALEXANDER BINTANG LIMA,positif
2510,klikdokter,Minta info kehamilan mau di gugukan,positif
2511,klikdokter,Cukup membantu,positif
2512,klikdokter,Sangat responsive. Bagus,positif
2513,klikdokter,Ok,positif
2514,klikdokter,Ok,positif
2515,klikdokter,Harus bagaimana,positif
2516,klikdokter,bagus,positif
2517,klikdokter,Tak kasih bintang 3 dulu,netral
2518,klikdokter,Aplikasi anjing goblok ribet udah daptar susah masuk nya mau chat susah Aplikasi bodong goblok ribet setan sakit hati bubar aja lu ke israel kunyuk,negatif
